p;ingresopcf;housingQ;Wlocation;ToiletDrain;ToiletShare;HHschooling;Wsource;ToiletFacility;children;OlderAdults;ActiveMembers;Overcrowding;WorkingHours;bToiletLoc;Hlandfill;Hfloodplain;Hshanty;kitchen;laundry;garage;bCookingFuel;MonetaryAids;GoodsAids;OtherAids;HHgender;MedicalCov;HHemployed;pondera;bWlocation;iv3;biv3;iv4;iv4new;biv5;bWsource;ToiletLoc;bToiletFacility;CookingFuel;bToiletShare
0;4000;1;1;1;1;4;1;1;1;0;2;1.5;50;1;1;1;1;1;0;0;0;1;1;1;0;1;1;235;1;1;1;4;4;1;1;1;1;2;1
0;13500;1;1;1;1;4;1;1;0;0;2;1;36;1;1;1;1;1;0;0;1;1;1;1;0;0;1;483;1;1;1;1;1;1;1;1;1;1;1
0;7200;1;1;1;1;2;2;2;0;1;1;0.67;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;6;1;1;1;2;2;1;0;1;0;1;1
0;14166.7;1;1;1;1;6;1;1;3;1;2;1.5;50;1;1;1;1;1;1;0;1;1;1;1;0;1;1;81;1;1;1;1;1;1;1;1;1;1;1
0;6666.67;1;1;3;1;3;2;1;0;0;3;1;60;1;0;1;1;1;1;0;1;1;1;1;0;0;1;244;1;1;1;2;2;1;0;1;1;1;1
0;5000;1;1;3;1;7;2;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;426;1;1;1;4;4;1;0;1;1;2;1
0;5000;1;1;2;1;4;2;1;0;0;3;1;64;1;1;0;1;1;0;0;0;1;1;1;0;1;1;303;1;1;1;2;2;1;0;1;1;2;1
0;4200;3;1;3;1;7;2;1;0;2;0;2;0;1;0;0;1;1;0;0;0;1;1;1;1;1;0;478;1;1;1;4;4;0;0;1;1;2;1
0;7333.33;1;1;1;1;3;1;1;1;0;2;1.5;45;1;1;1;1;1;0;0;0;1;1;1;0;1;1;245;1;1;1;1;1;1;1;1;1;2;1
1;1375;1;1;1;1;2;1;1;4;0;4;2.67;44;1;1;1;1;1;0;0;1;1;1;1;0;1;1;83;1;1;1;2;2;1;1;1;1;1;1
0;4700;1;1;1;1;5;1;1;1;0;1;1;10;1;1;0;1;1;0;0;1;1;1;1;1;0;1;334;1;1;1;1;1;1;1;1;1;1;1
0;14000;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;103;1;1;1;1;1;1;1;1;1;1;1
0;5200;1;1;1;1;3;1;1;1;0;4;1;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;135;1;1;1;3;3;1;1;1;1;1;1
0;7333.33;2;1;1;1;2;1;1;1;0;2;3;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;108;1;2;0;4;4;1;1;1;1;1;1
0;3800;2;1;1;1;4;1;1;3;0;2;1.67;40;1;0;1;1;1;0;0;1;1;1;1;0;0;1;169;1;1;1;1;1;0;1;1;1;1;1
0;6300;1;1;1;1;4;1;1;0;2;0;0.67;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;110;1;1;1;2;2;1;1;1;1;1;1
0;6200;1;1;1;1;4;1;1;0;2;0;0.67;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;28;1;1;1;3;3;1;1;1;1;1;1
0;11333.3;1;1;1;1;4;1;1;1;0;2;1.5;50;1;1;1;1;1;0;0;1;1;1;1;0;1;1;334;1;1;1;9;9;1;1;1;1;1;1
1;2500;1;1;2;1;2;1;1;0;0;4;1.33;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;225;1;1;1;4;4;1;1;1;1;2;1
1;1960;3;1;3;1;3;1;1;1;0;4;2.5;72;1;1;0;1;1;0;0;0;1;1;1;0;1;1;46;1;1;1;4;4;0;1;1;1;2;1
0;6200;1;1;2;1;7;2;1;0;0;5;1;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;211;1;1;1;2;2;1;0;1;1;1;1
0;5333.33;1;1;2;1;2;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;371;1;1;1;1;1;1;1;1;1;1;1
0;5800;3;1;3;1;2;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;144;1;1;1;4;4;0;1;1;1;1;1
1;3000;3;1;2;1;3;1;1;1;0;2;1;72;1;1;1;1;1;1;0;1;0;1;1;0;0;1;430;1;2;0;4;4;0;1;1;1;1;1
0;22250;1;1;1;1;6;1;1;0;0;4;1;43;1;1;1;1;1;1;0;1;1;1;1;1;1;1;227;1;1;1;3;3;1;1;1;1;1;1
0;4062.5;1;1;1;1;6;1;1;2;0;6;2;50;1;0;1;1;1;1;1;1;1;1;1;0;1;1;227;1;1;1;3;3;1;1;1;1;1;1
0;23333.3;1;1;1;1;6;1;1;1;0;2;0.75;35;1;1;1;1;1;1;1;1;1;1;0;1;1;1;210;1;1;1;3;3;1;1;1;1;1;1
0;17000;1;1;1;1;6;2;1;0;0;2;1;45;1;1;1;1;1;1;1;1;1;1;1;0;1;1;409;1;1;1;2;2;1;0;1;1;1;1
1;1300;3;1;2;1;3;2;2;0;0;4;4;46;1;1;1;1;1;0;0;0;0;1;1;0;0;1;300;1;2;0;2;2;0;0;1;0;2;1
1;3000;3;1;2;1;3;2;1;1;1;2;2;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;481;1;1;1;4;4;0;0;1;1;1;1
0;4600;1;1;1;1;3;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;141;1;1;1;4;4;1;1;1;1;1;1
0;25000;1;1;1;1;3;2;1;0;0;1;0.33;35;1;1;1;1;1;1;0;1;1;1;1;0;0;1;299;1;1;1;1;1;1;0;1;1;1;1
0;4250;1;1;1;1;4;2;1;1;0;3;1.33;48;1;1;1;1;1;1;0;1;1;1;1;1;1;1;299;1;1;1;2;2;1;0;1;1;1;1
1;4250;2;1;3;1;3;2;1;0;0;2;1;48;1;1;1;1;1;0;0;0;1;1;1;1;0;1;80;1;2;0;4;4;1;0;1;1;2;1
1;2900;2;1;2;2;3;2;1;0;0;2;2;10;1;1;1;1;1;0;0;0;0;1;1;1;0;1;80;1;2;0;2;2;1;0;1;1;2;0
0;5499.75;1;1;1;1;4;1;1;0;0;4;2;58;1;1;0;1;1;0;0;1;1;1;1;0;0;1;257;1;1;1;2;2;1;1;1;1;1;1
0;6900;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;136;1;1;1;4;4;1;1;1;1;1;1
0;10000;1;1;1;1;6;1;1;2;0;2;0.8;50;1;1;1;1;1;1;1;1;1;1;1;0;1;1;151;1;1;1;1;1;1;1;1;1;1;1
0;8000;1;1;1;1;6;1;1;2;0;2;1.33;40;1;1;1;1;1;0;0;1;1;1;1;0;1;1;151;1;1;1;4;4;1;1;1;1;1;1
0;7600;1;1;1;1;4;1;1;0;1;0;0.5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;136;1;1;1;1;1;1;1;1;1;1;1
0;13000;1;1;1;1;6;1;1;0;2;0;0.5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;131;1;1;1;1;1;1;1;1;1;1;1
1;3200;2;1;1;1;4;1;1;2;0;3;2.5;30;1;1;1;1;1;1;0;1;1;1;1;1;1;1;110;1;1;1;2;2;0;1;1;1;1;1
1;1440;1;1;2;1;2;3;1;0;0;5;1.67;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;168;1;1;1;2;2;1;0;1;1;1;1
1;2500;2;1;3;1;4;2;1;1;1;2;1;46;1;1;1;1;1;0;0;0;0;1;1;0;0;1;158;1;2;0;2;2;1;0;1;1;2;1
0;6428.57;1;1;1;1;5;1;1;0;0;7;1.75;20;1;0;1;0;1;0;0;1;1;1;1;0;1;1;327;1;1;1;2;2;1;1;1;1;1;1
1;3375;2;1;2;1;2;1;2;2;0;2;2;53;1;1;0;1;1;0;0;0;0;1;1;0;1;1;392;1;2;0;1;1;1;1;1;0;2;1
1;2333.33;1;1;1;1;3;1;1;0;0;3;1.5;98;1;1;1;1;1;0;1;1;1;1;1;0;1;1;254;1;1;1;1;1;1;1;1;1;1;1
0;5750;1;1;1;1;3;2;1;0;0;2;0.67;40;1;1;1;1;1;0;0;0;1;1;1;1;1;1;251;1;1;1;5;5;1;0;1;1;2;1
1;1400;3;1;2;1;2;1;1;0;0;1;0.5;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;168;1;1;1;4;4;0;1;1;1;1;1
1;1600;1;1;3;1;3;1;1;3;0;2;1.67;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;425;1;1;1;1;1;1;1;1;1;2;1
0;6200;1;1;3;1;2;1;1;0;1;0;0.33;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;153;1;1;1;2;2;1;1;1;1;1;1
0;14000;1;1;2;1;3;1;1;0;0;3;1;35;1;1;1;1;1;1;0;1;1;1;1;0;1;1;465;1;1;1;1;1;1;1;1;1;1;1
0;5900;1;1;1;1;1;1;1;0;2;0;0.67;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;190;1;1;1;1;1;1;1;1;1;1;1
0;15000;1;1;1;1;5;1;1;0;0;1;0.33;60;1;1;1;1;1;1;1;1;1;1;1;0;1;1;77;1;1;1;2;2;1;1;1;1;1;1
0;6300;1;1;1;1;3;1;1;0;2;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;343;1;1;1;1;1;1;1;1;1;1;1
0;4575;1;1;1;1;4;1;1;1;1;2;1.33;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;25;1;1;1;1;1;1;1;1;1;1;1
0;10333.3;1;1;3;1;4;1;2;0;0;3;1.5;35;1;0;0;1;1;0;0;0;1;1;1;1;1;1;219;1;1;1;4;4;1;1;1;0;2;1
0;4000;1;1;3;1;4;2;1;1;0;2;1.5;45;1;0;1;1;1;0;0;0;1;1;1;0;1;1;6;1;1;1;5;5;1;0;1;1;2;1
0;14500;1;1;2;1;1;1;1;0;0;2;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;252;1;1;1;4;4;1;1;1;1;1;1
1;600;3;1;2;1;2;1;2;2;0;3;2.5;42;1;1;0;1;1;0;0;0;1;1;1;0;0;1;238;1;1;1;4;4;0;1;1;0;2;1
0;6850;1;1;1;1;4;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;151;1;1;1;1;1;1;1;1;1;1;1
1;900;1;1;2;1;2;1;1;0;0;1;1;4;1;1;1;1;1;0;0;1;1;1;1;1;0;1;119;1;1;1;3;3;1;1;1;1;1;1
1;2000;1;1;1;1;1;1;1;0;0;2;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;261;1;1;1;1;1;1;1;1;1;1;1
0;6000;2;1;2;1;3;2;1;0;0;2;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;158;1;2;0;4;4;1;0;1;1;1;1
0;10000;1;1;2;1;4;2;1;1;0;2;1;40;1;1;1;1;1;0;0;1;1;1;1;0;1;1;187;1;1;1;4;4;1;0;1;1;1;1
0;6500;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;483;1;1;1;1;1;1;1;1;1;1;1
0;4000;1;1;1;1;4;2;1;1;0;2;1.5;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;26;1;1;1;3;3;1;0;1;1;1;1
0;8400;2;1;2;1;2;1;1;0;2;0;0.67;30;1;1;1;1;1;1;1;1;0;1;1;0;1;1;168;1;1;1;2;2;0;1;1;1;1;1
0;16333.3;1;1;1;1;4;1;1;0;0;3;1;36;1;1;0;1;1;0;1;1;1;1;1;1;1;1;343;1;1;1;3;3;1;1;1;1;1;1
0;13666.7;2;1;1;1;6;1;1;0;0;3;0.6;45;1;1;1;1;1;1;0;1;1;1;1;0;1;1;104;1;1;1;1;1;0;1;1;1;1;1
0;10000;1;1;1;1;5;1;1;1;0;2;0.75;50;1;1;1;1;1;1;0;1;1;1;1;0;1;1;484;1;1;1;4;4;1;1;1;1;1;1
1;1600;1;1;1;1;3;1;1;1;0;4;1.67;40;1;0;1;1;1;1;0;0;1;1;0;0;1;1;35;1;1;1;4;4;1;1;1;1;2;1
0;7800;1;1;2;1;2;2;1;0;1;1;0.67;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;442;1;1;1;3;3;1;0;1;1;1;1
0;8100;1;1;2;1;4;1;1;0;0;3;0.75;40;1;1;1;1;1;1;1;1;1;1;1;0;1;1;146;1;1;1;2;2;1;1;1;1;1;1
0;20000;1;1;1;1;4;1;1;0;1;1;0.5;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;28;1;1;1;2;2;1;1;1;1;1;1
1;2800;1;1;2;1;2;2;1;0;0;3;1;20;1;1;1;1;1;0;0;0;1;1;1;0;1;1;444;1;1;1;2;2;1;0;1;1;2;1
0;4800;3;1;1;1;3;1;1;1;0;4;2.5;40;1;1;1;1;1;0;1;1;1;1;1;0;1;1;109;1;2;0;4;4;0;1;1;1;1;1
0;6000;1;1;1;1;3;1;1;0;0;4;2;40;1;1;1;1;1;1;0;1;1;1;1;1;1;1;177;1;1;1;4;4;1;1;1;1;1;1
1;760;1;2;2;1;3;1;2;1;0;4;1.25;18;1;0;0;0;1;1;0;0;0;1;1;1;0;1;303;0;1;1;4;4;1;1;1;0;2;1
0;4520;1;1;2;1;2;2;1;3;0;2;2.5;48;1;1;1;1;1;1;0;0;0;1;1;0;0;1;85;1;1;1;9;9;1;0;1;1;2;1
0;5300;1;1;1;1;1;1;1;1;0;1;2;6;1;1;1;1;1;0;0;1;0;1;1;1;0;1;214;1;1;1;1;1;1;1;1;1;1;1
1;2600;1;1;3;1;1;1;1;0;0;5;1.25;45;1;1;1;1;1;1;0;0;1;1;1;0;1;1;107;1;1;1;2;2;1;1;1;1;2;1
0;16200;1;1;1;1;3;1;1;0;1;0;0.25;40;1;1;1;1;1;0;0;1;1;1;1;1;1;1;33;1;1;1;3;3;1;1;1;1;1;1
0;4200;1;1;1;1;2;1;1;0;1;2;3;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;81;1;1;1;2;2;1;1;1;1;1;1
0;4280;1;1;1;1;2;1;1;2;0;3;2.5;6;1;1;0;1;1;0;0;0;0;1;1;1;0;1;277;1;1;1;4;4;1;1;1;1;2;1
1;1475;2;1;1;1;2;1;2;2;0;2;2;4;1;1;1;1;1;0;0;0;0;1;1;0;0;1;16;1;1;1;2;2;0;1;1;0;2;1
0;30766.7;1;1;2;1;6;2;1;0;0;3;0.6;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;289;1;1;1;3;3;1;0;1;1;1;1
0;6200;1;1;1;1;5;1;1;1;0;3;1.33;84;1;1;1;1;1;1;0;1;1;1;1;0;1;1;232;1;1;1;1;1;1;1;1;1;1;1
1;700;3;2;2;3;2;1;2;0;0;2;2;84;1;1;0;1;1;0;0;0;1;1;1;0;0;1;243;0;2;0;4;4;0;1;1;0;2;0
1;2380;2;1;2;1;2;1;1;1;0;4;1.67;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;341;1;2;0;1;1;1;1;1;1;1;1
0;8000;1;1;1;1;2;1;1;0;1;1;0.67;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;182;1;1;1;2;2;1;1;1;1;1;1
0;6000;1;1;1;1;6;1;1;0;0;2;2;54;1;1;1;1;0;1;0;0;1;1;1;1;0;1;321;1;1;1;1;1;1;1;1;1;2;1
1;2625;2;1;2;1;5;1;1;2;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;477;1;2;0;1;1;1;1;1;1;1;1
0;10000;2;1;1;1;2;2;1;0;1;0;0.25;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;194;1;2;0;3;3;1;0;1;1;2;1
0;6500;1;1;2;1;3;2;1;0;0;1;0.5;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;22;1;1;1;2;2;1;0;1;1;1;1
0;7500;3;1;2;1;2;2;1;0;0;4;1.33;32;1;1;0;1;1;0;0;1;1;1;1;0;1;1;391;1;2;0;4;4;0;0;1;1;1;1
0;5000;1;1;1;1;4;1;1;1;0;4;1.67;50;1;1;1;1;1;0;0;0;1;1;1;0;0;1;306;1;1;1;5;5;1;1;1;1;2;1
0;6200;1;1;1;1;2;2;1;0;1;0;0.5;0;1;0;1;1;1;0;0;0;1;1;1;1;1;0;2;1;1;1;1;1;1;0;1;1;2;1
0;6200;1;1;3;1;4;2;1;0;1;0;0.33;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;2;1;1;1;2;2;1;0;1;1;1;1
0;11625;1;1;1;1;6;1;1;2;0;2;2;4;1;1;1;1;1;1;0;1;1;1;1;0;1;1;388;1;1;1;1;1;1;1;1;1;1;1
1;3000;1;1;1;1;6;1;1;2;0;2;1.33;50;1;1;1;1;1;0;1;1;1;1;1;0;1;1;417;1;1;1;4;4;1;1;1;1;1;1
0;9400;1;1;1;1;4;1;1;0;1;4;1.67;30;1;1;1;1;1;0;0;1;1;1;1;1;0;1;183;1;1;1;1;1;1;1;1;1;1;1
1;3425;2;1;3;1;2;2;1;0;0;4;1.33;30;1;1;1;1;1;0;0;0;0;1;1;0;1;1;414;1;2;0;1;1;1;0;1;1;2;1
0;9333.33;1;1;2;1;6;2;1;0;0;3;0.75;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;121;1;1;1;3;3;1;0;1;1;1;1
0;13333.3;1;1;1;1;5;1;1;1;0;2;1;40;1;1;1;1;1;0;0;1;1;1;1;0;1;1;51;1;1;1;2;2;1;1;1;1;1;1
0;6000;2;2;2;1;2;2;2;0;0;1;0.33;40;0;1;1;1;1;0;0;0;1;1;1;0;1;1;474;0;2;0;4;4;1;0;2;0;2;1
1;2950;3;1;3;1;1;1;2;1;2;1;2;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;392;1;1;1;4;4;0;1;2;0;2;1
0;14000;2;1;2;1;4;1;1;0;0;1;0.5;32;1;1;1;1;1;0;0;0;1;1;1;0;0;1;319;1;2;0;4;4;1;1;1;1;2;1
0;14000;1;1;1;1;6;1;1;0;0;3;1;20;1;1;1;1;1;1;0;1;1;1;1;1;1;1;142;1;1;1;1;1;1;1;1;1;1;1
0;6560;3;1;1;1;2;1;1;1;2;2;1.25;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;465;1;1;1;4;4;0;1;1;1;1;1
1;1583.33;2;1;1;1;3;1;1;1;0;5;6;3;1;1;1;1;1;0;0;0;0;1;1;0;0;1;465;1;2;0;4;4;1;1;1;1;2;1
0;7750;1;1;1;1;2;2;1;0;1;1;0.67;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;58;1;1;1;1;1;1;0;1;1;1;1
0;6400;1;1;1;1;5;1;1;1;0;3;1.33;30;1;1;0;1;1;0;0;1;1;1;1;1;1;1;356;1;1;1;1;1;1;1;1;1;1;1
0;9000;2;1;2;1;1;1;1;0;2;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;425;1;2;0;4;4;1;1;1;1;1;1
1;3566.67;1;1;1;1;1;1;1;0;1;2;1.5;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;235;1;1;1;2;2;1;1;1;1;1;1
0;12000;1;1;1;1;2;1;1;0;0;1;1;30;1;1;1;1;1;0;0;1;1;1;1;1;1;1;235;1;1;1;4;4;1;1;1;1;1;1
0;4300;2;1;3;1;2;2;1;0;0;1;1;20;1;1;1;1;0;0;1;1;1;1;1;1;1;1;29;1;1;1;2;2;0;0;1;1;1;1
0;9450;1;1;2;1;2;2;1;0;2;0;0.67;12;1;1;0;1;1;1;0;1;1;1;1;0;1;1;20;1;1;1;1;1;1;0;1;1;1;1
1;1800;1;1;1;1;3;1;1;3;0;2;1.67;70;1;1;1;1;1;0;0;0;0;1;1;0;0;1;261;1;1;1;2;2;1;1;1;1;2;1
0;14000;1;1;1;1;4;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;247;1;1;1;9;9;1;1;1;1;1;1
1;571.43;1;1;2;1;2;1;1;3;0;4;1.75;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;101;1;1;1;3;3;1;1;1;1;1;1
0;3666.67;2;1;1;1;4;1;1;2;0;1;1.5;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;83;1;1;1;1;1;0;1;1;1;1;1
0;4600;2;1;1;1;4;1;1;2;0;3;1.67;40;1;1;1;1;1;1;0;1;1;1;1;0;1;1;182;1;1;1;2;2;0;1;1;1;1;1
0;5100;1;1;1;1;3;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;163;1;1;1;1;1;1;1;1;1;1;1
1;1900;1;1;3;1;4;1;1;2;0;2;2;6;1;1;1;1;1;0;0;0;1;1;1;1;0;1;225;1;1;1;2;2;1;1;1;1;2;1
0;15000;1;1;1;1;4;1;1;0;0;2;0.67;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;163;1;1;1;1;1;1;1;1;1;1;1
0;12000;1;1;2;1;2;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;101;1;1;1;3;3;1;1;1;1;1;1
0;4750;1;1;2;1;2;1;1;0;0;2;0.67;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;15;1;1;1;4;4;1;1;1;1;2;1
0;8325;1;1;1;1;6;1;1;0;0;4;1.33;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;294;1;1;1;1;1;1;1;1;1;1;1
0;11500;1;1;1;1;7;1;1;0;1;2;0.75;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;130;1;1;1;1;1;1;1;1;1;1;1
0;15000;1;1;1;1;4;1;1;0;0;2;1;36;1;1;0;1;1;0;0;1;1;1;1;1;1;1;108;1;1;1;1;1;1;1;1;1;1;1
0;7333.33;1;1;1;1;2;1;1;0;0;3;1;36;1;1;1;1;1;1;0;1;1;1;1;0;1;1;116;1;1;1;3;3;1;1;1;1;1;1
1;4000;1;1;2;1;1;1;1;0;0;2;0.67;62;1;1;0;0;1;1;1;0;1;1;1;0;0;1;353;1;1;1;1;1;1;1;1;1;2;1
0;13900;1;1;3;1;4;1;1;0;0;5;0.83;40;1;0;1;1;1;1;1;1;1;1;1;0;1;1;87;1;1;1;3;3;1;1;1;1;1;1
0;7166.67;1;1;3;1;4;1;1;1;0;2;1.5;48;1;1;1;1;1;0;0;0;1;1;1;0;1;1;354;1;1;1;5;5;1;1;1;1;2;1
0;9200;1;1;2;1;2;1;1;0;0;5;1.67;45;1;1;1;1;1;1;1;0;1;1;1;0;1;1;15;1;1;1;2;2;1;1;1;1;2;1
1;2000;1;1;1;1;1;1;1;4;0;4;2;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;35;1;1;1;2;2;1;1;1;1;1;1
1;3066.67;1;1;2;1;3;1;1;1;0;5;2;3;1;0;0;1;1;0;0;1;0;1;1;0;0;1;198;1;1;1;2;2;1;1;1;1;1;1
0;13750;3;1;1;1;6;1;1;0;0;2;0.5;40;1;1;1;1;1;0;1;1;1;1;1;0;1;1;374;1;1;1;4;4;0;1;1;1;1;1
1;450;3;2;3;1;3;1;2;2;0;2;4;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;174;0;2;0;4;4;0;1;2;0;2;1
0;12500;1;1;1;1;6;1;1;0;0;4;1;24;1;1;1;1;1;1;1;1;1;1;1;0;1;1;484;1;1;1;3;3;1;1;1;1;1;1
0;8750;1;1;1;1;1;1;1;1;0;5;1.2;40;1;1;1;1;1;0;0;1;1;1;1;0;1;1;226;1;1;1;2;2;1;1;1;1;1;1
0;8000;1;1;2;1;2;2;2;0;1;1;0.67;56;1;1;1;1;1;1;1;1;1;1;1;0;1;1;456;1;1;1;1;1;1;0;1;0;1;1
0;9000;2;1;1;1;1;1;1;0;1;0;0.33;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;258;1;2;0;2;2;1;1;1;1;1;1
0;4933.33;1;1;1;1;2;1;1;0;2;1;1.5;0;1;0;1;1;1;0;0;1;1;1;1;0;1;0;220;1;1;1;2;2;1;1;1;1;1;1
0;5666.67;1;1;1;1;2;1;1;0;0;3;1;36;1;1;1;1;1;1;0;1;1;1;1;1;1;1;446;1;1;1;1;1;1;1;1;1;1;1
0;7500;1;1;1;1;5;1;1;2;0;2;0.8;45;1;1;1;1;1;1;1;1;1;1;1;0;1;1;172;1;1;1;3;3;1;1;1;1;1;1
0;49000;1;1;1;1;2;1;1;0;0;2;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;163;1;1;1;1;1;1;1;1;1;1;1
1;3180;1;1;1;1;2;1;1;2;0;3;1.25;54;1;1;1;1;1;1;0;1;0;1;1;0;1;1;245;1;1;1;1;1;1;1;1;1;1;1
0;6000;1;1;1;1;2;1;1;0;1;1;0.67;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;214;1;1;1;1;1;1;1;1;1;1;1
0;12000;1;1;1;1;6;1;1;0;0;1;0.5;30;1;1;1;1;1;1;0;1;1;1;1;1;1;1;90;1;1;1;1;1;1;1;1;1;1;1
0;4000;3;1;3;1;2;1;2;0;0;3;1;50;1;1;1;1;1;0;0;0;1;1;1;1;0;1;195;1;2;0;2;2;0;1;1;0;2;1
0;7600;1;1;1;1;5;1;1;2;0;2;2;68;1;1;1;1;1;1;0;1;1;1;1;0;1;1;177;1;1;1;2;2;1;1;1;1;1;1
0;8333.33;1;1;2;1;2;1;1;1;0;2;0.75;70;1;1;1;1;1;1;0;1;1;1;1;0;1;1;101;1;1;1;2;2;1;1;1;1;1;1
0;5366.67;1;1;2;1;2;2;1;1;1;4;1.2;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;2;1;1;1;1;1;1;0;1;1;1;1
1;3560;1;1;1;1;4;2;1;0;0;5;1.25;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;2;1;1;1;4;4;1;0;1;1;1;1
0;10000;1;1;1;1;3;1;1;0;0;4;1.33;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;134;1;1;1;4;4;1;1;1;1;1;1
0;29200;1;1;1;1;6;1;1;0;0;2;0.5;30;1;1;1;1;1;1;1;1;1;1;1;0;1;1;239;1;1;1;3;3;1;1;1;1;1;1
0;8250;3;1;1;1;5;1;1;1;0;3;1;53;1;1;1;1;1;0;1;1;1;1;1;1;1;1;105;1;1;1;4;4;0;1;1;1;1;1
0;8333.33;1;1;2;1;1;2;1;0;1;2;3;0;1;1;0;1;1;0;0;1;1;1;1;1;0;1;137;1;1;1;4;4;1;0;1;1;1;1
0;11500;1;1;1;1;2;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;93;1;1;1;1;1;1;1;1;1;1;1
0;13500;1;1;1;1;6;1;1;0;0;2;0.5;25;1;1;1;1;1;0;0;1;1;1;0;1;1;1;93;1;1;1;1;1;1;1;1;1;1;1
0;9916.67;1;1;3;1;2;1;1;2;1;3;2;0;1;0;0;1;1;0;1;1;1;1;1;0;1;0;10;1;1;1;2;2;1;1;1;1;1;1
0;5400;2;1;2;1;6;1;1;1;0;4;1.67;30;1;1;1;1;1;1;0;0;1;1;1;0;1;1;114;1;2;0;4;4;1;1;1;1;2;1
1;2825;3;1;3;1;2;2;2;3;0;9;4;25;1;1;1;1;1;0;0;0;0;1;1;1;0;1;393;1;1;1;4;4;0;0;1;0;2;1
1;3000;1;1;3;1;4;2;1;2;0;3;1.67;60;1;0;1;1;1;0;0;0;1;1;1;0;1;1;296;1;1;1;4;4;1;0;1;1;2;1
